Squal: Max: Min: Sum: Shutter: LaserPower:
023 033 001 006 12810 143
024 039 001 006 12810 143
024 039 001 006 12810 143
025 048 001 006 12810 143
025 048 001 007 12810 143
024 044 001 007 12810 143
023 036 001 006 12810 143
023 036 001 006 12810 143
022 033 001 006 12810 143
022 033 001 006 12810 143
022 047 001 007 12810 143
021 046 001 007 12810 143
021 038 001 007 12810 143
020 038 001 006 12810 143
022 033 001 006 12810 143
023 032 001 006 12810 143
023 032 001 006 12810 143
024 038 001 006 12810 143
025 046 001 006 12810 143
025 045 001 006 12810 143
024 045 001 006 12810 143
026 045 001 006 12810 143
025 044 001 007 12810 143
025 044 001 007 12810 143
026 037 001 007 12810 143
024 037 001 006 12810 143
026 033 001 006 12810 143
025 033 001 006 12810 143
025 034 001 006 12810 143
025 042 001 006 12810 143
025 041 001 007 12810 143
025 047 001 007 12810 143
025 039 001 007 12810 143
025 040 001 007 12810 143
024 034 001 007 12810 143
024 034 001 006 12810 143
024 032 001 006 12810 143
025 038 001 006 12810 143
025 038 001 007 12810 143
024 046 001 006 12810 143
024 047 001 007 12810 143
024 046 001 007 12810 143
023 038 001 007 12810 143
022 037 001 007 12810 143
022 033 001 006 12810 143
023 033 001 006 12810 143
022 035 001 006 12810 143
022 035 001 006 12810 143
023 035 001 006 12810 143
024 036 001 006 12810 143
024 043 001 006 12810 143
025 044 001 007 12810 143
025 054 001 007 12810 143
025 047 001 008 12810 143
024 036 001 006 12810 143
024 039 001 006 12810 143
026 039 001 006 12810 143
025 047 001 007 12810 143
026 053 001 007 12810 143
026 052 001 007 12810 143
026 043 001 008 12810 143
025 042 001 007 12810 143
027 036 001 007 12810 143
027 035 001 006 12810 143
026 035 001 006 12810 143
026 041 001 006 12810 143
027 042 001 007 12810 143
027 050 001 007 12810 143
026 045 001 008 12810 143
025 045 001 007 12810 143
025 037 001 007 12810 143
024 033 001 006 12810 143
023 032 001 006 12810 143
024 035 001 006 12810 143
026 035 001 007 12810 143
024 041 001 006 12810 143
026 041 001 007 12810 143
024 046 001 007 12810 143
024 038 001 007 12810 143
024 037 001 006 12810 143
023 033 001 006 12810 143
024 033 001 006 12810 143
024 033 001 006 12810 143
024 038 001 006 12810 143
025 039 001 007 12810 143
025 049 001 007 12810 143
025 049 001 007 12810 143
025 044 001 007 12810 143
024 036 001 007 12810 143
024 037 001 006 12810 143
025 034 001 006 12810 143
026 036 001 006 12810 143
026 036 001 006 12810 143
027 045 001 007 12810 143
026 045 001 007 12810 143
025 051 001 007 12810 143
027 045 001 007 12810 143
026 054 001 007 12810 143
024 038 001 007 12810 143
025 035 001 006 12810 143
024 035 001 006 12810 143
025 041 001 006 12810 143
025 041 001 007 12810 143
026 050 001 007 12810 143
026 051 001 008 12810 143
025 051 001 007 12810 143
025 042 001 007 12810 143
023 040 001 007 12810 143
022 040 001 006 12810 143
023 042 001 008 12810 143
024 050 001 007 12810 143
024 040 001 007 12810 143
022 039 001 007 12810 143
024 034 001 007 12810 143
023 034 001 006 12810 143
023 033 001 006 12810 143
024 038 001 006 12810 143
025 038 001 006 12810 143
026 046 001 007 12810 143
025 045 001 007 12810 143
026 040 001 007 12810 143
024 041 001 007 12810 143
025 035 001 007 12810 143
026 033 001 006 12810 143
026 033 001 006 12810 143
025 037 001 006 12810 143
026 038 001 007 12810 143
026 047 001 007 12810 143
024 051 001 007 12810 143
025 052 001 007 12810 143
023 043 001 007 12810 143
024 043 001 007 12810 143
023 038 001 007 12810 143
024 038 001 006 12810 143
024 038 001 006 12810 143
025 046 001 006 12810 143
025 044 001 007 12810 143
023 044 001 006 12810 143
023 045 001 007 12810 143
023 055 001 007 12810 143
023 055 001 008 12810 143
023 051 001 008 12810 143
023 037 001 006 12810 143
024 039 001 006 12810 143
023 046 001 006 12810 143
024 046 001 007 12810 143
022 056 001 007 12810 143
023 054 001 007 12810 143
022 045 001 007 12810 143
022 038 001 007 12810 143
021 037 001 006 12810 143
021 034 001 006 12810 143
021 035 001 006 12810 143
021 040 001 006 12810 143
023 049 001 007 12810 143
023 048 001 007 12810 143
023 047 001 007 12810 143
023 046 001 007 12810 143
023 039 001 007 12810 143
022 034 001 006 12810 143
023 035 001 006 12810 143
024 037 001 006 12810 143
025 038 001 006 12810 143
025 046 001 006 12810 143
025 056 001 007 12810 143
025 056 001 007 12810 143
026 047 001 008 12810 143
027 045 001 007 12810 143
025 038 001 007 12810 143
024 035 001 006 12810 143
024 035 001 006 12810 143
025 041 001 006 12810 143
024 041 001 007 12810 143
024 051 001 007 12810 143
025 052 001 008 12810 143
024 049 001 008 12810 143
022 040 001 007 12810 143
024 036 001 007 12810 143
023 037 001 006 12810 143
023 037 001 006 12810 143
024 044 001 006 12810 143
023 054 001 007 12810 143
023 055 001 007 12810 143
023 047 001 008 12810 143
021 047 001 007 12810 143
022 040 001 007 12810 143
022 041 001 006 12810 143
024 049 001 006 12810 143
024 055 001 007 12810 143
024 055 001 007 12810 143
025 045 001 007 12810 143
025 043 001 007 12810 143
024 037 001 007 12810 143
024 036 001 006 12810 143
023 037 001 006 12810 143
023 044 001 006 12810 143
025 045 001 007 12810 143
026 057 001 007 12810 143
025 059 001 008 12810 143
025 052 001 007 12810 143
024 043 001 007 12810 143
024 043 001 006 12810 143
023 039 001 006 12810 143
024 038 001 006 12810 143
023 038 001 006 12810 143
023 038 001 006 12810 143
023 041 001 006 12810 143
023 049 001 006 12810 143
023 050 001 007 12810 143
026 060 001 007 12810 143
025 061 001 008 12810 143
024 049 001 007 12810 143
023 048 001 007 12810 143
024 041 001 007 12810 143
023 039 001 006 12810 143
022 038 001 006 12810 143
022 044 001 006 12810 143
022 044 001 007 12810 143
023 055 001 007 12810 143
024 051 001 007 12810 143
024 050 001 007 12810 143
024 041 001 007 12810 143
024 037 001 006 12810 143
024 036 001 006 12810 143
024 038 001 006 12810 143
025 039 001 006 12810 143
027 047 001 006 12810 143
026 047 001 007 12810 143
026 054 001 007 12810 143
026 045 001 007 12810 143
022 036 001 006 12810 143
024 047 001 007 12810 143
024 054 001 007 12810 143
023 045 001 007 12810 143
024 045 001 007 12810 143
023 039 001 006 12810 143
022 039 001 006 12810 143
023 037 001 006 12810 143
024 043 001 006 12810 143
023 043 001 006 12810 143
024 052 001 006 12810 143
023 052 001 007 12810 143
023 052 001 007 12810 143
023 039 001 006 12810 143
023 056 001 007 12810 143
022 045 001 006 12810 143
023 039 001 006 12810 143
023 037 001 006 12810 143
023 037 001 006 12810 143
023 044 001 006 12810 143
023 046 001 006 12810 143
024 057 001 006 12810 143
024 054 001 007 12810 143
023 052 001 006 12810 143
024 046 001 007 12810 143
023 045 001 006 12810 143
022 039 001 006 12810 143
022 042 001 006 12810 143
023 043 001 006 12810 143
023 053 001 006 12810 143
025 053 001 007 12810 143
024 062 001 007 12810 143
025 062 001 007 12810 143
025 051 001 007 12810 143
025 042 001 006 12810 143
024 041 001 006 12810 143
024 039 001 006 12810 143
025 039 001 006 12810 143
025 047 001 006 12810 143
024 057 001 006 12810 143
024 059 001 007 12810 143
025 047 001 006 12810 143
025 057 001 006 12810 143
024 057 001 007 12810 143
023 042 001 006 12810 143
024 042 001 006 12810 143
023 042 001 006 12810 143
024 050 001 006 12810 143
024 063 001 007 12810 143
023 063 001 007 12810 143
023 054 001 007 12810 143
022 053 001 006 12810 143
022 045 001 006 12810 143
023 045 001 006 12810 143
022 041 001 006 12810 143
022 046 001 006 12810 143
023 047 001 006 12810 143
023 058 001 006 12810 143
023 059 001 007 12810 143
023 061 001 007 12810 143
023 051 001 007 12810 143
023 051 001 006 12810 143
023 043 001 006 12810 143
023 043 001 006 12810 143
023 044 001 006 12810 143
023 054 001 006 12810 143
024 054 001 006 12810 143
025 063 001 006 12810 143
024 063 001 007 12810 143
024 058 001 007 12810 143
024 047 001 006 12810 143
023 047 001 006 12810 143
025 042 001 006 12810 143
024 042 001 006 12810 143
024 047 001 006 12810 143
023 058 001 006 12810 143
025 059 001 006 12810 143
024 061 001 007 12810 143
023 059 001 007 12810 143
023 048 001 006 12810 143
023 048 001 006 12810 143
022 041 001 006 12810 143
022 047 001 006 12810 143
023 048 001 006 12810 143
024 061 001 006 12810 143
022 062 001 007 12810 143
023 055 001 007 12810 143
023 047 001 006 12810 143
023 044 001 006 12810 143
022 053 001 006 12810 143
023 053 001 006 12810 143
023 063 001 006 12810 143
023 053 001 007 12810 143
022 052 001 007 12810 143
022 043 001 006 12810 143
022 042 001 006 12810 143
023 040 001 006 12810 143
024 046 001 006 12810 143
024 046 001 006 12810 143
025 055 001 006 12810 143
023 055 001 007 12810 143
024 054 001 007 12810 143
023 044 001 006 12810 143
023 043 001 006 12810 143
023 043 001 006 12810 143
023 039 001 005 12810 143
022 040 001 005 12810 143
023 041 001 006 12810 143
023 049 001 006 12810 143
024 052 001 006 12810 143
022 042 001 006 12810 143
022 043 001 006 12810 143
022 039 001 006 12810 143
021 043 001 005 12810 143
022 044 001 006 12810 143
022 055 001 006 12810 143
022 063 001 006 12810 143
022 063 001 006 12810 143
021 053 001 006 12810 143
022 053 001 006 12810 143
021 045 001 006 12810 143
021 046 001 005 12810 143
021 043 001 005 12810 143
022 051 001 005 12810 143
022 051 001 006 12810 143
021 063 001 006 12810 143
022 063 001 006 12810 143
022 060 001 006 12810 143
023 049 001 006 12810 143
023 049 001 006 12810 143
022 042 001 005 12810 143
023 041 001 005 12810 143
023 063 001 006 12810 143
022 063 001 006 12810 143
022 051 001 006 12810 143
022 042 001 006 12810 143
023 042 001 005 12810 143
023 043 001 005 12810 143
022 050 001 005 12810 143
022 051 001 006 12810 143
022 056 001 006 12810 143
020 057 001 006 12810 143
019 046 001 006 12810 143
019 039 001 005 12810 143
020 039 001 005 12810 143
021 039 001 005 12810 143
020 039 001 005 12810 143
020 046 001 005 12810 143
021 055 001 006 12810 143
021 045 001 006 12810 143
020 043 001 006 12810 143
020 038 001 005 12810 143
019 038 001 005 12810 143
019 040 001 005 12810 143
020 048 001 005 12810 143
020 047 001 005 12810 143
020 059 001 006 12810 143
020 061 001 006 12810 143
020 053 001 006 12810 143
020 043 001 005 12810 143
019 045 001 005 12810 143
019 041 001 005 12810 143
019 041 001 005 12810 143
019 045 001 005 12810 143
019 046 001 005 12810 143
020 042 001 005 12810 143
020 047 001 005 12810 143
019 047 001 005 12810 143
018 059 001 005 12810 143
017 063 001 006 12810 143
017 061 001 006 12810 143
017 049 001 006 12810 143
016 047 001 005 12810 143
016 041 001 005 12810 143
016 040 001 005 12810 143
018 040 001 005 12810 143
017 059 001 006 12810 143
017 051 001 005 12810 143
017 042 001 005 12810 143
017 041 001 005 12810 143
017 036 001 005 12810 143
017 041 001 005 12810 143
016 041 001 005 12810 143
016 050 001 005 12810 143
016 050 001 005 12810 143
016 056 001 005 12810 143
015 045 001 005 12810 143
016 044 001 005 12810 143
016 038 001 005 12810 143
016 039 001 005 12810 143
015 039 001 005 12810 143
016 045 001 005 12810 143
016 046 001 005 12810 143
015 058 001 005 12810 143
015 058 001 005 12810 143
014 051 001 005 12810 143
014 042 001 005 12810 143
013 042 001 005 12810 143
013 038 001 005 12810 143
013 038 001 005 12810 143
011 042 001 005 12810 143
011 052 001 005 12810 143
012 052 001 005 12810 143
012 056 001 005 12810 143
012 056 001 005 12810 143
012 045 001 005 12810 143
013 044 001 005 12810 143
012 037 001 005 12810 143
012 037 001 004 12810 143
013 038 001 004 12810 143
013 044 001 004 12810 143
013 044 001 005 12810 143
013 049 001 005 12810 143
011 049 001 005 12810 143
011 041 001 005 12810 143
011 036 001 004 12810 143
011 048 001 005 12810 143
010 048 001 005 12810 143
010 040 001 005 12810 143
010 037 001 004 12810 143
011 048 001 004 12810 143
012 056 001 005 12810 143
011 058 001 005 12810 143
010 046 001 005 12810 143
011 045 001 004 12810 143
010 039 001 004 12810 143
010 038 001 004 12810 143
010 038 001 004 12810 143
011 045 001 004 12810 143
011 046 001 004 12810 143
011 057 001 004 12810 143
011 053 001 005 12810 143
012 053 001 004 12810 143
010 044 001 004 12810 143
009 044 001 004 12810 143
010 038 001 004 12810 143
011 041 001 004 12810 143
010 038 001 004 12810 143
010 052 001 004 12810 143
010 041 001 004 12810 143
009 041 001 004 12810 143
010 050 001 004 12810 143
010 050 001 004 12810 143
010 056 001 004 12810 143
010 047 001 004 12810 143
010 047 001 004 12810 143
010 040 001 004 12810 143
010 039 001 004 12810 143
010 037 001 004 12810 143
010 037 001 004 12810 143
010 044 001 004 12810 143
010 054 001 004 12810 143
010 054 001 004 12810 143
010 051 001 004 12810 143
010 051 001 004 12810 143
009 040 001 004 12810 143
010 036 001 003 12810 143
010 035 001 003 12810 143
009 038 001 003 12810 143
010 038 001 003 12810 143
010 046 001 003 12810 143
009 053 001 003 12810 143
009 052 001 004 12810 143
009 040 001 004 12810 143
009 032 001 003 12810 143
009 037 001 003 12810 143
009 031 001 003 12810 143
008 034 001 003 12810 143
008 033 001 003 12810 143
008 039 001 003 12810 143
008 039 001 003 12810 143
008 037 001 003 12810 143
008 029 001 003 12810 143
007 028 001 003 12810 143
008 024 001 003 12810 143
007 022 001 003 12810 143
007 023 001 003 12810 143
006 025 001 003 12810 143
006 024 001 003 12810 143
006 025 001 003 12810 143
006 020 001 003 12810 143
005 019 001 003 12810 143
005 016 001 003 12810 143
005 015 001 003 12810 143
005 014 001 002 12810 143
005 014 001 002 12810 143
004 014 001 002 12810 143
004 013 001 002 12810 143
004 012 001 002 12810 143
004 011 001 002 12810 143
004 011 001 002 12810 143
004 009 001 002 12810 143
004 009 001 002 12810 143
004 008 001 002 12810 143
004 008 001 002 12810 143
004 007 001 002 12810 143
003 007 001 002 12810 143
003 006 001 002 12810 143
003 006 001 002 12810 143
002 006 001 002 12810 143
001 005 001 002 12810 143
002 005 001 002 12810 143
002 005 001 002 12810 143
000 004 001 002 12810 143
000 004 001 002 12810 143
000 004 001 002 12810 143
000 003 001 002 12810 143
000 003 001 002 12810 143
000 003 001 002 12810 143
000 003 001 002 12810 143
000 003 001 002 12810 143
000 003 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
000 002 001 002 12810 143
