Squal: Max: Min: Sum: Shutter: LaserPower:
026 057 001 007 12810 143
025 047 001 007 12810 143
025 046 001 006 12810 143
025 040 001 006 12810 143
024 039 001 006 12810 143
025 040 001 006 12810 143
024 041 001 006 12810 143
024 040 001 006 12810 143
025 040 001 006 12810 143
024 047 001 006 12810 143
024 055 001 007 12810 143
024 045 001 007 12810 143
023 040 001 006 12810 143
023 040 001 006 12810 143
024 042 001 006 12810 143
025 052 001 006 12810 143
024 052 001 006 12810 143
024 061 001 007 12810 143
023 061 001 007 12810 143
022 050 001 007 12810 143
022 050 001 006 12810 143
022 043 001 006 12810 143
022 041 001 006 12810 143
022 041 001 006 12810 143
022 047 001 006 12810 143
024 057 001 006 12810 143
023 059 001 006 12810 143
023 057 001 007 12810 143
022 056 001 007 12810 143
022 047 001 006 12810 143
023 047 001 006 12810 143
023 042 001 006 12810 143
023 044 001 006 12810 143
023 044 001 006 12810 143
024 055 001 006 12810 143
023 055 001 006 12810 143
024 063 001 006 12810 143
023 046 001 006 12810 143
024 047 001 006 12810 143
024 058 001 006 12810 143
